Frame	Phase
75109	CalotTriangleDissection
75110	CalotTriangleDissection
75111	CalotTriangleDissection
75112	CalotTriangleDissection
75113	CalotTriangleDissection
75114	CalotTriangleDissection
75115	CalotTriangleDissection
75116	CalotTriangleDissection
75117	CalotTriangleDissection
75118	CalotTriangleDissection
75119	CalotTriangleDissection
75120	CalotTriangleDissection
75121	CalotTriangleDissection
75122	CalotTriangleDissection
75123	CalotTriangleDissection
75124	CalotTriangleDissection
75125	CalotTriangleDissection
75126	CalotTriangleDissection
75127	CalotTriangleDissection
75128	CalotTriangleDissection
75129	CalotTriangleDissection
75130	CalotTriangleDissection
75131	CalotTriangleDissection
75132	CalotTriangleDissection
75133	CalotTriangleDissection
75134	CalotTriangleDissection
75135	CalotTriangleDissection
75136	CalotTriangleDissection
75137	CalotTriangleDissection
75138	CalotTriangleDissection
75139	CalotTriangleDissection
75140	CalotTriangleDissection
75141	CalotTriangleDissection
75142	CalotTriangleDissection
75143	CalotTriangleDissection
75144	CalotTriangleDissection
75145	CalotTriangleDissection
75146	CalotTriangleDissection
75147	CalotTriangleDissection
75148	CalotTriangleDissection
75149	CalotTriangleDissection
75150	CalotTriangleDissection
75151	CalotTriangleDissection
75152	CalotTriangleDissection
75153	CalotTriangleDissection
75154	CalotTriangleDissection
75155	CalotTriangleDissection
75156	CalotTriangleDissection
75157	CalotTriangleDissection
75158	CalotTriangleDissection
75159	CalotTriangleDissection
75160	CalotTriangleDissection
75161	CalotTriangleDissection
75162	CalotTriangleDissection
75163	CalotTriangleDissection
75164	CalotTriangleDissection
75165	CalotTriangleDissection
75166	CalotTriangleDissection
75167	CalotTriangleDissection
75168	CalotTriangleDissection
75169	CalotTriangleDissection
75170	CalotTriangleDissection
75171	CalotTriangleDissection
75172	CalotTriangleDissection
75173	CalotTriangleDissection
75174	CalotTriangleDissection
75175	CalotTriangleDissection
75176	CalotTriangleDissection
75177	CalotTriangleDissection
75178	CalotTriangleDissection
75179	CalotTriangleDissection
75180	CalotTriangleDissection
75181	CalotTriangleDissection
75182	CalotTriangleDissection
75183	CalotTriangleDissection
75184	CalotTriangleDissection
75185	CalotTriangleDissection
75186	CalotTriangleDissection
75187	CalotTriangleDissection
75188	CalotTriangleDissection
75189	CalotTriangleDissection
75190	CalotTriangleDissection
75191	CalotTriangleDissection
75192	CalotTriangleDissection
75193	CalotTriangleDissection
75194	CalotTriangleDissection
75195	CalotTriangleDissection
75196	CalotTriangleDissection
75197	CalotTriangleDissection
75198	CalotTriangleDissection
75199	CalotTriangleDissection
75200	CalotTriangleDissection
75201	CalotTriangleDissection
75202	CalotTriangleDissection
75203	CalotTriangleDissection
75204	CalotTriangleDissection
75205	CalotTriangleDissection
75206	CalotTriangleDissection
75207	CalotTriangleDissection
75208	CalotTriangleDissection
75209	CalotTriangleDissection
75210	CalotTriangleDissection
75211	CalotTriangleDissection
75212	CalotTriangleDissection
75213	CalotTriangleDissection
75214	CalotTriangleDissection
75215	CalotTriangleDissection
75216	CalotTriangleDissection
75217	CalotTriangleDissection
75218	CalotTriangleDissection
75219	CalotTriangleDissection
75220	CalotTriangleDissection
75221	CalotTriangleDissection
75222	CalotTriangleDissection
75223	CalotTriangleDissection
75224	CalotTriangleDissection
75225	CalotTriangleDissection
75226	CalotTriangleDissection
75227	CalotTriangleDissection
75228	CalotTriangleDissection
75229	CalotTriangleDissection
75230	CalotTriangleDissection
75231	CalotTriangleDissection
75232	CalotTriangleDissection
75233	CalotTriangleDissection
75234	CalotTriangleDissection
75235	CalotTriangleDissection
75236	CalotTriangleDissection
75237	CalotTriangleDissection
75238	CalotTriangleDissection
75239	CalotTriangleDissection
75240	CalotTriangleDissection
75241	CalotTriangleDissection
75242	CalotTriangleDissection
75243	CalotTriangleDissection
75244	CalotTriangleDissection
75245	CalotTriangleDissection
75246	CalotTriangleDissection
75247	CalotTriangleDissection
75248	CalotTriangleDissection
75249	CalotTriangleDissection
75250	CalotTriangleDissection
75251	CalotTriangleDissection
75252	CalotTriangleDissection
75253	CalotTriangleDissection
75254	CalotTriangleDissection
75255	CalotTriangleDissection
75256	CalotTriangleDissection
75257	CalotTriangleDissection
75258	CalotTriangleDissection
75259	CalotTriangleDissection
75260	CalotTriangleDissection
75261	CalotTriangleDissection
75262	CalotTriangleDissection
75263	CalotTriangleDissection
75264	CalotTriangleDissection
75265	CalotTriangleDissection
75266	CalotTriangleDissection
75267	CalotTriangleDissection
75268	CalotTriangleDissection
75269	CalotTriangleDissection
75270	CalotTriangleDissection
75271	CalotTriangleDissection
75272	CalotTriangleDissection
75273	CalotTriangleDissection
75274	CalotTriangleDissection
75275	CalotTriangleDissection
75276	CalotTriangleDissection
75277	CalotTriangleDissection
75278	CalotTriangleDissection
75279	CalotTriangleDissection
75280	CalotTriangleDissection
75281	CalotTriangleDissection
75282	CalotTriangleDissection
75283	CalotTriangleDissection
75284	CalotTriangleDissection
75285	CalotTriangleDissection
75286	CalotTriangleDissection
75287	CalotTriangleDissection
75288	CalotTriangleDissection
75289	CalotTriangleDissection
75290	CalotTriangleDissection
75291	CalotTriangleDissection
75292	CalotTriangleDissection
75293	CalotTriangleDissection
75294	CalotTriangleDissection
75295	CalotTriangleDissection
75296	CalotTriangleDissection
75297	CalotTriangleDissection
75298	CalotTriangleDissection
75299	CalotTriangleDissection
75300	CalotTriangleDissection
75301	CalotTriangleDissection
75302	CalotTriangleDissection
75303	CalotTriangleDissection
75304	CalotTriangleDissection
75305	CalotTriangleDissection
75306	CalotTriangleDissection
75307	CalotTriangleDissection
75308	CalotTriangleDissection
75309	CalotTriangleDissection
75310	CalotTriangleDissection
75311	CalotTriangleDissection
75312	CalotTriangleDissection
75313	CalotTriangleDissection
75314	CalotTriangleDissection
75315	CalotTriangleDissection
75316	CalotTriangleDissection
75317	CalotTriangleDissection
75318	CalotTriangleDissection
75319	CalotTriangleDissection
75320	CalotTriangleDissection
75321	CalotTriangleDissection
75322	CalotTriangleDissection
75323	CalotTriangleDissection
75324	CalotTriangleDissection
75325	CalotTriangleDissection
75326	CalotTriangleDissection
75327	CalotTriangleDissection
75328	CalotTriangleDissection
75329	CalotTriangleDissection
75330	CalotTriangleDissection
75331	CalotTriangleDissection
75332	CalotTriangleDissection
75333	CalotTriangleDissection
75334	CalotTriangleDissection
75335	CalotTriangleDissection
75336	CalotTriangleDissection
75337	CalotTriangleDissection
75338	CalotTriangleDissection
75339	CalotTriangleDissection
75340	CalotTriangleDissection
75341	CalotTriangleDissection
75342	CalotTriangleDissection
75343	CalotTriangleDissection
75344	CalotTriangleDissection
75345	CalotTriangleDissection
75346	CalotTriangleDissection
75347	CalotTriangleDissection
75348	CalotTriangleDissection
75349	CalotTriangleDissection
75350	CalotTriangleDissection
75351	CalotTriangleDissection
75352	CalotTriangleDissection
75353	CalotTriangleDissection
75354	CalotTriangleDissection
75355	CalotTriangleDissection
75356	CalotTriangleDissection
75357	CalotTriangleDissection
75358	CalotTriangleDissection
75359	CalotTriangleDissection
75360	CalotTriangleDissection
75361	CalotTriangleDissection
75362	CalotTriangleDissection
75363	CalotTriangleDissection
75364	CalotTriangleDissection
75365	CalotTriangleDissection
75366	CalotTriangleDissection
75367	CalotTriangleDissection
75368	CalotTriangleDissection
75369	CalotTriangleDissection
75370	CalotTriangleDissection
75371	CalotTriangleDissection
75372	CalotTriangleDissection
75373	CalotTriangleDissection
75374	CalotTriangleDissection
75375	CalotTriangleDissection
75376	CalotTriangleDissection
75377	CalotTriangleDissection
75378	CalotTriangleDissection
75379	CalotTriangleDissection
75380	CalotTriangleDissection
75381	CalotTriangleDissection
75382	CalotTriangleDissection
75383	CalotTriangleDissection
75384	CalotTriangleDissection
75385	CalotTriangleDissection
75386	CalotTriangleDissection
75387	CalotTriangleDissection
75388	CalotTriangleDissection
75389	CalotTriangleDissection
75390	CalotTriangleDissection
75391	CalotTriangleDissection
75392	CalotTriangleDissection
75393	CalotTriangleDissection
75394	CalotTriangleDissection
75395	CalotTriangleDissection
75396	CalotTriangleDissection
75397	CalotTriangleDissection
75398	CalotTriangleDissection
75399	CalotTriangleDissection
75400	CalotTriangleDissection
75401	CalotTriangleDissection
75402	CalotTriangleDissection
75403	CalotTriangleDissection
75404	CalotTriangleDissection
75405	CalotTriangleDissection
75406	CalotTriangleDissection
75407	CalotTriangleDissection
75408	CalotTriangleDissection
75409	CalotTriangleDissection
75410	CalotTriangleDissection
75411	CalotTriangleDissection
75412	CalotTriangleDissection
75413	CalotTriangleDissection
75414	CalotTriangleDissection
75415	CalotTriangleDissection
75416	CalotTriangleDissection
75417	CalotTriangleDissection
75418	CalotTriangleDissection
75419	CalotTriangleDissection
75420	CalotTriangleDissection
75421	CalotTriangleDissection
75422	CalotTriangleDissection
75423	CalotTriangleDissection
75424	CalotTriangleDissection
75425	CalotTriangleDissection
75426	CalotTriangleDissection
75427	CalotTriangleDissection
75428	CalotTriangleDissection
75429	CalotTriangleDissection
75430	CalotTriangleDissection
75431	CalotTriangleDissection
75432	CalotTriangleDissection
75433	CalotTriangleDissection
75434	CalotTriangleDissection
75435	CalotTriangleDissection
75436	CalotTriangleDissection
75437	CalotTriangleDissection
75438	CalotTriangleDissection
75439	CalotTriangleDissection
75440	CalotTriangleDissection
75441	CalotTriangleDissection
75442	CalotTriangleDissection
75443	CalotTriangleDissection
75444	CalotTriangleDissection
75445	CalotTriangleDissection
75446	CalotTriangleDissection
75447	CalotTriangleDissection
75448	CalotTriangleDissection
75449	CalotTriangleDissection
75450	CalotTriangleDissection
75451	CalotTriangleDissection
75452	CalotTriangleDissection
75453	CalotTriangleDissection
75454	CalotTriangleDissection
75455	CalotTriangleDissection
75456	CalotTriangleDissection
75457	CalotTriangleDissection
75458	CalotTriangleDissection
75459	CalotTriangleDissection
75460	CalotTriangleDissection
75461	CalotTriangleDissection
75462	CalotTriangleDissection
75463	CalotTriangleDissection
75464	CalotTriangleDissection
75465	CalotTriangleDissection
75466	CalotTriangleDissection
75467	CalotTriangleDissection
75468	CalotTriangleDissection
75469	CalotTriangleDissection
75470	CalotTriangleDissection
75471	CalotTriangleDissection
75472	CalotTriangleDissection
75473	CalotTriangleDissection
75474	CalotTriangleDissection
75475	CalotTriangleDissection
75476	CalotTriangleDissection
75477	CalotTriangleDissection
75478	CalotTriangleDissection
75479	CalotTriangleDissection
75480	CalotTriangleDissection
75481	CalotTriangleDissection
75482	CalotTriangleDissection
75483	CalotTriangleDissection
75484	CalotTriangleDissection
75485	CalotTriangleDissection
75486	CalotTriangleDissection
75487	CalotTriangleDissection
75488	CalotTriangleDissection
75489	CalotTriangleDissection
75490	CalotTriangleDissection
75491	CalotTriangleDissection
75492	CalotTriangleDissection
75493	CalotTriangleDissection
75494	CalotTriangleDissection
75495	CalotTriangleDissection
75496	CalotTriangleDissection
75497	CalotTriangleDissection
75498	CalotTriangleDissection
75499	CalotTriangleDissection
75500	CalotTriangleDissection
75501	CalotTriangleDissection
75502	CalotTriangleDissection
75503	CalotTriangleDissection
75504	CalotTriangleDissection
75505	CalotTriangleDissection
75506	CalotTriangleDissection
75507	CalotTriangleDissection
75508	CalotTriangleDissection
75509	CalotTriangleDissection
75510	CalotTriangleDissection
75511	CalotTriangleDissection
75512	CalotTriangleDissection
75513	CalotTriangleDissection
75514	CalotTriangleDissection
75515	CalotTriangleDissection
75516	CalotTriangleDissection
75517	CalotTriangleDissection
75518	CalotTriangleDissection
75519	CalotTriangleDissection
75520	CalotTriangleDissection
75521	CalotTriangleDissection
75522	CalotTriangleDissection
75523	CalotTriangleDissection
75524	CalotTriangleDissection
75525	CalotTriangleDissection
75526	CalotTriangleDissection
75527	CalotTriangleDissection
75528	CalotTriangleDissection
75529	CalotTriangleDissection
75530	CalotTriangleDissection
75531	CalotTriangleDissection
75532	CalotTriangleDissection
75533	CalotTriangleDissection
75534	CalotTriangleDissection
75535	CalotTriangleDissection
75536	CalotTriangleDissection
75537	CalotTriangleDissection
75538	CalotTriangleDissection
75539	CalotTriangleDissection
75540	CalotTriangleDissection
75541	CalotTriangleDissection
75542	CalotTriangleDissection
75543	CalotTriangleDissection
75544	CalotTriangleDissection
75545	CalotTriangleDissection
75546	CalotTriangleDissection
75547	CalotTriangleDissection
75548	CalotTriangleDissection
75549	CalotTriangleDissection
75550	CalotTriangleDissection
75551	CalotTriangleDissection
75552	CalotTriangleDissection
75553	CalotTriangleDissection
75554	CalotTriangleDissection
75555	CalotTriangleDissection
75556	CalotTriangleDissection
75557	CalotTriangleDissection
75558	CalotTriangleDissection
75559	CalotTriangleDissection
75560	CalotTriangleDissection
75561	CalotTriangleDissection
75562	CalotTriangleDissection
75563	CalotTriangleDissection
75564	CalotTriangleDissection
75565	CalotTriangleDissection
75566	CalotTriangleDissection
75567	CalotTriangleDissection
75568	CalotTriangleDissection
75569	CalotTriangleDissection
75570	CalotTriangleDissection
75571	CalotTriangleDissection
75572	CalotTriangleDissection
75573	CalotTriangleDissection
75574	CalotTriangleDissection
75575	CalotTriangleDissection
75576	CalotTriangleDissection
75577	CalotTriangleDissection
75578	CalotTriangleDissection
75579	CalotTriangleDissection
75580	CalotTriangleDissection
75581	CalotTriangleDissection
75582	CalotTriangleDissection
75583	CalotTriangleDissection
75584	CalotTriangleDissection
75585	CalotTriangleDissection
75586	CalotTriangleDissection
75587	CalotTriangleDissection
75588	CalotTriangleDissection
75589	CalotTriangleDissection
75590	CalotTriangleDissection
75591	CalotTriangleDissection
75592	CalotTriangleDissection
75593	CalotTriangleDissection
75594	CalotTriangleDissection
75595	CalotTriangleDissection
75596	CalotTriangleDissection
75597	CalotTriangleDissection
75598	CalotTriangleDissection
75599	CalotTriangleDissection
75600	CalotTriangleDissection
75601	CalotTriangleDissection
75602	CalotTriangleDissection
75603	CalotTriangleDissection
75604	CalotTriangleDissection
75605	CalotTriangleDissection
75606	CalotTriangleDissection
75607	CalotTriangleDissection
75608	CalotTriangleDissection
75609	CalotTriangleDissection
